Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
13597	OCIAD2	132299	-0.1708	0.8507	OCIA domain containing 2
13598	MRPL55	128308	-0.1708	0.7318	mitochondrial ribosomal protein L55
13599	SF3B2	10992	-0.1708	0.7414	splicing factor 3b, subunit 2, 145kDa
13600	AMMECR1	9949	-0.1715	0.6972	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1
13601	VAMP3	9341	-0.1715	0.7117	vesicle-associated membrane protein 3 (cellubrevin)
13602	ZCCHC3	85364	-0.1715	0.8427	zinc finger, CCHC domain containing 3
13603	GGNBP2	79893	-0.1715	0.6719	gametogenetin binding protein 2
13604	DUS1L	64118	-0.1715	0.7419	dihydrouridine synthase 1-like (S. cerevisiae)
13605	RB1	5925	-0.1715	0.6698	retinoblastoma 1
13606	PPP5C	5536	-0.1715	0.7965	protein phosphatase 5, catalytic subunit
13607	ANKHD1	54882	-0.1715	0.6531	ankyrin repeat and KH domain containing 1
13608	SH3TC1	54436	-0.1715	0.8340	SH3 domain and tetratricopeptide repeats 1
13609	FXYD6	53826	-0.1715	0.8745	FXYD domain containing ion transport regulator 6
13610	PFKP	5214	-0.1715	0.7991	phosphofructokinase, platelet
13611	ZNF589	51385	-0.1715	0.8760	zinc finger protein 589
13612	DIEXF	27042	-0.1715	0.6867	digestive organ expansion factor homolog (zebrafish)
13613	EP300	2033	-0.1715	0.7430	E1A binding protein p300
13614	TRAPPC5	126003	-0.1715	0.7479	trafficking protein particle complex 5
13615	CNTRL	11064	-0.1715	0.7421	centriolin
13616	KHDRBS1	10657	-0.1715	0.6432	KH domain containing, RNA binding, signal transduction associated 1
13617	VDAC1	7416	-0.1717	0.6753	voltage-dependent anion channel 1
13618	CACNA2D4	93589	-0.1723	0.7685	calcium channel, voltage-dependent, alpha 2/delta subunit 4
13619	SLC16A6	9120	-0.1723	0.9343	solute carrier family 16, member 6 (monocarboxylic acid transporter 7)
13620	FAM65A	79567	-0.1723	0.7500	family with sequence similarity 65, member A
13621	UBE2I	7329	-0.1723	0.6982	ubiquitin-conjugating enzyme E2I
13622	UBE2D1	7321	-0.1723	0.6703	ubiquitin-conjugating enzyme E2D 1
13623	TAF6	6878	-0.1723	0.8307	TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa
13624	CHMP1B	57132	-0.1723	0.8337	charged multivesicular body protein 1B
13625	TMEM165	55858	-0.1723	0.7076	transmembrane protein 165
13626	GEMIN4	50628	-0.1723	0.7399	gem (nuclear organelle) associated protein 4
13627	LETM1	3954	-0.1723	0.8134	leucine zipper-EF-hand containing transmembrane protein 1
13628	GTF2E2	2961	-0.1723	0.6676	general transcription factor IIE, polypeptide 2, beta 34kDa
13629	GCLC	2729	-0.1723	0.6922	glutamate-cysteine ligase, catalytic subunit
13630	DOPEY1	23033	-0.1723	0.7090	dopey family member 1
13631	SGOL2	151246	-0.1723	0.6628	shugoshin-like 2 (S. pombe)
13632	SLC43A2	124935	-0.1723	0.8645	solute carrier family 43, member 2
13633	CPSF6	11052	-0.1723	0.6333	cleavage and polyadenylation specific factor 6, 68kDa
13634	PPP6R2	9701	-0.1731	0.8096	protein phosphatase 6, regulatory subunit 2
13635	ARHGAP18	93663	-0.1731	0.7462	Rho GTPase activating protein 18
13636	SGPP1	81537	-0.1731	0.6937	sphingosine-1-phosphate phosphatase 1
13637	C14ORF169	79697	-0.1731	0.7820	chromosome 14 open reading frame 169
13638	KIAA1468	57614	-0.1731	0.6872	KIAA1468
13639	RNMTL1	55178	-0.1731	0.7537	RNA methyltransferase like 1
13640	NOL8	55035	-0.1731	0.6703	nucleolar protein 8
13641	ZDHHC13	54503	-0.1731	0.6855	zinc finger, DHHC-type containing 13
13642	SLC25A35	399512	-0.1731	0.8459	solute carrier family 25, member 35
13643	SEPHS1	22929	-0.1731	0.6793	selenophosphate synthetase 1
13644	YDJC	150223	-0.1731	0.7477	YdjC homolog (bacterial)
13645	CMTM4	146223	-0.1731	0.9113	CKLF-like MARVEL transmembrane domain containing 4
13646	MAPRE2	10982	-0.1731	0.8476	microtubule-associated protein, RP/EB family, member 2
13647	KATNB1	10300	-0.1731	0.7847	katanin p80 (WD repeat containing) subunit B 1
13648	C7ORF50	84310	-0.1738	0.7796	chromosome 7 open reading frame 50
13649	TAF3	83860	-0.1738	0.9045	TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 140kDa
13650	MLL2	8085	-0.1738	0.8269	myeloid/lymphoid or mixed-lineage leukemia 2
13651	THTPA	79178	-0.1738	0.8693	thiamine triphosphatase
13652	ALDH18A1	5832	-0.1738	0.7212	aldehyde dehydrogenase 18 family, member A1
13653	PSMB6	5694	-0.1738	0.7034	proteasome (prosome, macropain) subunit, beta type, 6
13654	PPP2R1A	5518	-0.1738	0.7715	protein phosphatase 2, regulatory subunit A, alpha
13655	MEN1	4221	-0.1738	0.7666	multiple endocrine neoplasia I
13656	FOXO1	2308	-0.1738	0.8276	forkhead box O1
13657	MFSD3	113655	-0.1738	0.7810	major facilitator superfamily domain containing 3
13658	MAGT1	84061	-0.1746	0.6564	magnesium transporter 1
13659	HECTD3	79654	-0.1746	0.8409	HECT domain containing E3 ubiquitin protein ligase 3
13660	ZNF33B	7582	-0.1746	0.7686	zinc finger protein 33B
13661	TLR4	7099	-0.1746	0.8098	toll-like receptor 4
13662	CALCOCO1	57658	-0.1746	0.7782	calcium binding and coiled-coil domain 1
13663	NCLN	56926	-0.1746	0.7419	nicalin
13664	ATP2A3	489	-0.1746	0.8032	ATPase, Ca++ transporting, ubiquitous
13665	IPO5	3843	-0.1746	0.6281	importin 5
13666	ZFP57	346171	-0.1746	0.8097	zinc finger protein 57 homolog (mouse)
13667	NPHP3	27031	-0.1746	0.7118	nephronophthisis 3 (adolescent)
13668	ZNF451	26036	-0.1746	0.6490	zinc finger protein 451
13669	DNAJC8	22826	-0.1746	0.7244	DnaJ (Hsp40) homolog, subfamily C, member 8
13670	ASB6	140459	-0.1746	0.8118	ankyrin repeat and SOCS box containing 6
13671	GAS2L1	10634	-0.1746	0.7868	growth arrest-specific 2 like 1
13672	PSMC6	5706	-0.1750	0.6130	proteasome (prosome, macropain) 26S subunit, ATPase, 6
13673	TBRG4	9238	-0.1754	0.7295	transforming growth factor beta regulator 4
13674	BTBD6	90135	-0.1754	0.8856	BTB (POZ) domain containing 6
13675	CRISPLD2	83716	-0.1754	0.8271	cysteine-rich secretory protein LCCL domain containing 2
13676	CARS	833	-0.1754	0.8242	cysteinyl-tRNA synthetase
13677	ZNF34	80778	-0.1754	0.9031	zinc finger protein 34
13678	NDFIP1	80762	-0.1754	0.7046	Nedd4 family interacting protein 1
13679	BPHL	670	-0.1754	0.8716	biphenyl hydrolase-like (serine hydrolase)
13680	ZNF624	57547	-0.1754	0.7271	zinc finger protein 624
13681	LYRM4	57128	-0.1754	0.7484	LYR motif containing 4
13682	APP	351	-0.1754	0.8052	amyloid beta (A4) precursor protein
13683	IQCE	23288	-0.1754	0.8841	IQ motif containing E
13684	PTRH1	138428	-0.1754	0.7836	peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae)
13685	TRAF3IP2	10758	-0.1754	0.9143	TRAF3 interacting protein 2
13686	MERTK	10461	-0.1754	0.9414	c-mer proto-oncogene tyrosine kinase
13687	LILRB2	10288	-0.1754	0.7675	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 2
13688	BMS1	9790	-0.1762	0.6944	BMS1 homolog, ribosome assembly protein (yeast)
13689	FAM114A1	92689	-0.1762	0.8470	family with sequence similarity 114, member A1
13690	MTERF	7978	-0.1762	0.6940	mitochondrial transcription termination factor
13691	LENG1	79165	-0.1762	0.8150	leukocyte receptor cluster (LRC) member 1
13692	ZNF84	7637	-0.1762	0.6724	zinc finger protein 84
13693	SPN	6693	-0.1762	0.7300	sialophorin
13694	C8ORF33	65265	-0.1762	0.6950	chromosome 8 open reading frame 33
13695	WDR13	64743	-0.1762	0.7928	WD repeat domain 13
13696	BEX4	56271	-0.1762	0.7732	brain expressed, X-linked 4
13697	KIF16B	55614	-0.1762	0.7292	kinesin family member 16B
13698	NIN	51199	-0.1762	0.7390	ninein (GSK3B interacting protein)
13699	CXXC1	30827	-0.1762	0.7823	CXXC finger protein 1
13700	HIGD1A	25994	-0.1762	0.6571	HIG1 hypoxia inducible domain family, member 1A
13701	NCBP2	22916	-0.1762	0.6357	nuclear cap binding protein subunit 2, 20kDa
13702	RUFY3	22902	-0.1762	0.7678	RUN and FYVE domain containing 3
13703	SERPINB1	1992	-0.1762	0.7683	serpin peptidase inhibitor, clade B (ovalbumin), member 1
13704	POLR3C	10623	-0.1762	0.6983	polymerase (RNA) III (DNA directed) polypeptide C (62kD)
13705	MPHOSPH6	10200	-0.1762	0.7191	M-phase phosphoprotein 6
13706	ST20	400410	-0.1764	0.9384	suppressor of tumorigenicity 20
13707	FAM228B	375190	-0.1764	1.0000	family with sequence similarity 228, member B
13708	TOMM70A	9868	-0.1769	0.6327	translocase of outer mitochondrial membrane 70 homolog A (S. cerevisiae)
13709	UBXN11	91544	-0.1769	0.8067	UBX domain protein 11
13710	HPS4	89781	-0.1769	0.8256	Hermansky-Pudlak syndrome 4
13711	EIF3A	8661	-0.1769	0.7036	eukaryotic translation initiation factor 3, subunit A
13712	EFCAB7	84455	-0.1769	0.6635	EF-hand calcium binding domain 7
13713	MRPL49	740	-0.1769	0.7715	mitochondrial ribosomal protein L49
13714	WNK1	65125	-0.1769	0.8345	WNK lysine deficient protein kinase 1
13715	CXCR7	57007	-0.1769	0.8738	chemokine (C-X-C motif) receptor 7
13716	VEZT	55591	-0.1769	0.6528	vezatin, adherens junctions transmembrane protein
13717	FOXRED1	55572	-0.1769	0.7767	FAD-dependent oxidoreductase domain containing 1
13718	BRF2	55290	-0.1769	0.8876	BRF2, subunit of RNA polymerase III transcription initiation factor, BRF1-like
13719	GCHFR	2644	-0.1769	0.8305	GTP cyclohydrolase I feedback regulator
13720	TSC22D3	1831	-0.1769	0.8371	TSC22 domain family, member 3
13721	ZNF600	162966	-0.1769	0.7571	zinc finger protein 600
13722	CKAP4	10970	-0.1769	0.8371	cytoskeleton-associated protein 4
13723	DNAJC30	84277	-0.1777	0.8608	DnaJ (Hsp40) homolog, subfamily C, member 30
13724	ZNF655	79027	-0.1777	0.7349	zinc finger protein 655
13725	XRCC4	7518	-0.1777	0.6566	X-ray repair complementing defective repair in Chinese hamster cells 4
13726	SPOCK1	6695	-0.1777	0.8713	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1
13727	ZNF253	56242	-0.1777	0.8449	zinc finger protein 253
13728	TMED9	54732	-0.1777	0.7974	transmembrane emp24 protein transport domain containing 9
13729	LDHB	3945	-0.1777	0.6741	lactate dehydrogenase B
13730	ANXA1	301	-0.1777	0.7426	annexin A1
13731	CDK19	23097	-0.1777	0.8095	cyclin-dependent kinase 19
13732	PRELID2	153768	-0.1777	0.9488	PRELI domain containing 2
13733	NEK7	140609	-0.1777	0.6574	NIMA (never in mitosis gene a)-related kinase 7
13734	USP39	10713	-0.1777	0.7304	ubiquitin specific peptidase 39
13735	LOC96610	96610	-0.1783	0.9548	BMS1 homolog, ribosome assembly protein (yeast) pseudogene
13736	NAE1	8883	-0.1785	0.6183	NEDD8 activating enzyme E1 subunit 1
13737	KXD1	79036	-0.1785	0.7811	KxDL motif containing 1
13738	ZNF148	7707	-0.1785	0.7000	zinc finger protein 148
13739	LPPR2	64748	-0.1785	0.7063	lipid phosphate phosphatase-related protein type 2
13740	CLEC7A	64581	-0.1785	0.8148	C-type lectin domain family 7, member A
13741	APOBEC3G	60489	-0.1785	0.8107	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3G
13742	SIDT1	54847	-0.1785	0.8834	SID1 transmembrane family, member 1
13743	F11R	50848	-0.1785	0.8968	F11 receptor
13744	NCK1	4690	-0.1785	0.6487	NCK adaptor protein 1
13745	ZFHX3	463	-0.1785	0.8745	zinc finger homeobox 3
13746	GRINA	2907	-0.1785	0.7751	glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)
13747	CCDC75	253635	-0.1785	0.8571	coiled-coil domain containing 75
13748	SYNE1	23345	-0.1785	0.8136	spectrin repeat containing, nuclear envelope 1
13749	TMTC2	160335	-0.1785	0.8604	transmembrane and tetratricopeptide repeat containing 2
13750	FAM199X	139231	-0.1785	0.6848	family with sequence similarity 199, X-linked
13751	C14ORF43	91748	-0.1792	0.8838	chromosome 14 open reading frame 43
13752	ABHD16A	7920	-0.1792	0.8161	abhydrolase domain containing 16A
13753	PRKCH	5583	-0.1792	0.8884	protein kinase C, eta
13754	PPP1R12A	4659	-0.1792	0.6388	protein phosphatase 1, regulatory subunit 12A
13755	ARL16	339231	-0.1792	0.8414	ADP-ribosylation factor-like 16
13756	AGTPBP1	23287	-0.1792	0.6842	ATP/GTP binding protein 1
13757	SETX	23064	-0.1792	0.7069	senataxin
13758	CEP164	22897	-0.1792	0.8516	centrosomal protein 164kDa
13759	S100Z	170591	-0.1792	0.9328	S100 calcium binding protein Z
13760	NFXL1	152518	-0.1792	0.6722	nuclear transcription factor, X-box binding-like 1
13761	BAZ1A	11177	-0.1792	0.6594	bromodomain adjacent to zinc finger domain, 1A
13762	TBC1D4	9882	-0.1800	0.7905	TBC1 domain family, member 4
13763	ZNHIT3	9326	-0.1800	0.6515	zinc finger, HIT-type containing 3
13764	CBFA2T2	9139	-0.1800	0.8524	core-binding factor, runt domain, alpha subunit 2; translocated to, 2
13765	TM2D2	83877	-0.1800	0.7283	TM2 domain containing 2
13766	BRPF1	7862	-0.1800	0.8501	bromodomain and PHD finger containing, 1
13767	ZNF75A	7627	-0.1800	0.7565	zinc finger protein 75a
13768	UBE2G1	7326	-0.1800	0.6484	ubiquitin-conjugating enzyme E2G 1
13769	RABIF	5877	-0.1800	0.8449	RAB interacting factor
13770	CWC22	57703	-0.1800	0.6622	CWC22 spliceosome-associated protein homolog (S. cerevisiae)
13771	CTPS2	56474	-0.1800	0.7757	CTP synthase 2
13772	ARGLU1	55082	-0.1800	0.7073	arginine and glutamate rich 1
13773	PPIA	5478	-0.1800	0.7182	peptidylprolyl isomerase A (cyclophilin A)
13774	PHF21A	51317	-0.1800	0.8098	PHD finger protein 21A
13775	PNP	4860	-0.1800	0.7752	purine nucleoside phosphorylase
13776	NAP1L1	4673	-0.1800	0.6438	nucleosome assembly protein 1-like 1
13777	MECP2	4204	-0.1800	0.8523	methyl CpG binding protein 2 (Rett syndrome)
13778	BOLA3	388962	-0.1800	0.7008	bolA homolog 3 (E. coli)
13779	GLTSCR2	29997	-0.1800	0.8205	glioma tumor suppressor candidate region gene 2
13780	C16ORF91	283951	-0.1800	0.7555	chromosome 16 open reading frame 91
13781	GALM	130589	-0.1800	0.9157	galactose mutarotase (aldose 1-epimerase)
13782	CHUK	1147	-0.1800	0.6387	conserved helix-loop-helix ubiquitous kinase
13783	VSIG4	11326	-0.1800	0.8113	V-set and immunoglobulin domain containing 4
13784	RPP38	10557	-0.1800	0.7794	ribonuclease P/MRP 38kDa subunit
13785	EMC2	9694	-0.1808	0.6326	ER membrane protein complex subunit 2
13786	FAM213A	84293	-0.1808	0.8696	family with sequence similarity 213, member A
13787	TPM1	7168	-0.1808	0.8138	tropomyosin 1 (alpha)
13788	TMEM30A	55754	-0.1808	0.6578	transmembrane protein 30A
13789	CDKN2AIP	55602	-0.1808	0.6514	CDKN2A interacting protein
13790	P2RY13	53829	-0.1808	0.8154	purinergic receptor P2Y, G-protein coupled, 13
13791	POLR1D	51082	-0.1808	0.7484	polymerase (RNA) I polypeptide D, 16kDa
13792	ISOC1	51015	-0.1808	0.6675	isochorismatase domain containing 1
13793	ERO1L	30001	-0.1808	0.7334	ERO1-like (S. cerevisiae)
13794	WSB1	26118	-0.1808	0.7271	WD repeat and SOCS box containing 1
13795	CHERP	10523	-0.1808	0.8111	calcium homeostasis endoplasmic reticulum protein
13796	ANKRD40	91369	-0.1815	0.8394	ankyrin repeat domain 40
13797	MKI67IP	84365	-0.1815	0.6516	MKI67 (FHA domain) interacting nucleolar phosphoprotein
13798	GFOD2	81577	-0.1815	0.8686	glucose-fructose oxidoreductase domain containing 2
13799	CAPRIN2	65981	-0.1815	0.7934	caprin family member 2
13800	SLC22A3	6581	-0.1815	0.9522	solute carrier family 22 (extraneuronal monoamine transporter), member 3
13801	SRSF4	6429	-0.1815	0.7479	serine/arginine-rich splicing factor 4
13802	RPL5	6125	-0.1815	0.6777	ribosomal protein L5
13803	OSTC	58505	-0.1815	0.6922	oligosaccharyltransferase complex subunit
13804	ANXA2R	389289	-0.1815	0.9100	annexin A2 receptor
13805	HRAS	3265	-0.1815	0.7496	v-Ha-ras Harvey rat sarcoma viral oncogene homolog
13806	GMPPB	29925	-0.1815	0.7998	GDP-mannose pyrophosphorylase B
13807	KPNA6	23633	-0.1815	0.8643	karyopherin alpha 6 (importin alpha 7)
13808	ATP6V0E2	155066	-0.1815	0.8325	ATPase, H+ transporting V0 subunit e2
13809	ZNF57	126295	-0.1815	0.8020	zinc finger protein 57
13810	PARP2	10038	-0.1815	0.6749	poly (ADP-ribose) polymerase 2
13811	ADAMTS7	11173	-0.1817	0.6492	ADAM metallopeptidase with thrombospondin type 1 motif, 7
13812	TP53I3	9540	-0.1823	0.8735	tumor protein p53 inducible protein 3
13813	SCAF11	9169	-0.1823	0.6935	SR-related CTD-associated factor 11
13814	KLF11	8462	-0.1823	0.8903	Kruppel-like factor 11
13815	ELOF1	84337	-0.1823	0.7946	elongation factor 1 homolog (S. cerevisiae)
13816	RPS23	6228	-0.1823	0.7656	ribosomal protein S23
13817	MARK4	57787	-0.1823	0.8373	MAP/microtubule affinity-regulating kinase 4
13818	PHRF1	57661	-0.1823	0.8093	PHD and ring finger domains 1
13819	H3F3B	3021	-0.1823	0.7462	H3 histone, family 3B (H3.3B)
13820	HLA-F-AS1	285830	-0.1823	0.8533	HLA-F antisense RNA 1 (non-protein coding)
13821	SIPA1L1	26037	-0.1823	0.9379	signal-induced proliferation-associated 1 like 1
13822	G6PD	2539	-0.1823	0.8205	glucose-6-phosphate dehydrogenase
13823	NANP	140838	-0.1823	0.7396	N-acetylneuraminic acid phosphatase
13824	MGAT4A	11320	-0.1823	0.8378	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A
13825	LINC00493	388789	-0.1827	1.0000	long intergenic non-protein coding RNA 493
13826	SEPT7	989	-0.1831	0.6408	septin 7
13827	PLEKHM1	9842	-0.1831	0.8233	pleckstrin homology domain containing, family M (with RUN domain) member 1
13828	RPS19	6223	-0.1831	0.7355	ribosomal protein S19
13829	CCAR1	55749	-0.1831	0.6672	cell division cycle and apoptosis regulator 1
13830	LEPROT	54741	-0.1831	0.7542	leptin receptor overlapping transcript
13831	PABPC3	5042	-0.1831	0.7857	poly(A) binding protein, cytoplasmic 3
13832	MYL6	4637	-0.1831	0.7487	myosin, light chain 6, alkali, smooth muscle and non-muscle
13833	PIK3R5	23533	-0.1831	0.7144	phosphoinositide-3-kinase, regulatory subunit 5
13834	C6ORF1	221491	-0.1831	0.8024	chromosome 6 open reading frame 1
13835	TMEM71	137835	-0.1831	0.8668	transmembrane protein 71
13836	ALDH16A1	126133	-0.1831	0.7568	aldehyde dehydrogenase 16 family, member A1
13837	MALSU1	115416	-0.1831	0.6994	mitochondrial assembly of ribosomal large subunit 1
13838	POP4	10775	-0.1831	0.6847	processing of precursor 4, ribonuclease P/MRP subunit (S. cerevisiae)
13839	ARL4C	10123	-0.1831	0.8816	ADP-ribosylation factor-like 4C
13840	ARFGAP2	84364	-0.1838	0.7939	ADP-ribosylation factor GTPase activating protein 2
13841	ZNF343	79175	-0.1838	0.9327	zinc finger protein 343
13842	RARS	5917	-0.1838	0.6291	arginyl-tRNA synthetase
13843	TRPM4	54795	-0.1838	0.8371	transient receptor potential cation channel, subfamily M, member 4
13844	ASCL2	430	-0.1838	0.8375	achaete-scute complex homolog 2 (Drosophila)
13845	FOXK1	221937	-0.1838	0.9052	forkhead box K1
13846	PLD4	122618	-0.1838	0.7800	phospholipase D family, member 4
13847	ATPBD4	89978	-0.1846	0.7354	ATP binding domain 4
13848	TCN2	6948	-0.1846	0.8496	transcobalamin II
13849	PFDN4	5203	-0.1846	0.7004	prefoldin subunit 4
13850	UCHL5	51377	-0.1846	0.6196	ubiquitin carboxyl-terminal hydrolase L5
13851	ARL3	403	-0.1846	0.8909	ADP-ribosylation factor-like 3
13852	TUBGCP4	27229	-0.1846	0.7250	tubulin, gamma complex associated protein 4
13853	ANKRD35	148741	-0.1846	0.8859	ankyrin repeat domain 35
13854	RCAN3	11123	-0.1846	0.9564	RCAN family member 3
13855	BLOC1S5	63915	-0.1850	1.0000	biogenesis of lysosomal organelles complex-1, subunit 5, muted
13856	TEKT4P2	100132288	-0.1850	0.9364	tektin 4 pseudogene 2
13857	OSBPL2	9885	-0.1854	0.8353	oxysterol binding protein-like 2
13858	UBE2L6	9246	-0.1854	0.8080	ubiquitin-conjugating enzyme E2L 6
13859	CASK	8573	-0.1854	0.7692	calcium/calmodulin-dependent serine protein kinase (MAGUK family)
13860	ABCD4	5826	-0.1854	0.8870	ATP-binding cassette, sub-family D (ALD), member 4
13861	MBP	4155	-0.1854	0.9067	myelin basic protein
13862	ZBTB48	3104	-0.1854	0.7888	zinc finger and BTB domain containing 48
13863	TBK1	29110	-0.1854	0.6800	TANK-binding kinase 1
13864	FAM162A	26355	-0.1854	0.7646	family with sequence similarity 162, member A
13865	C2CD2	25966	-0.1854	0.8907	C2 calcium-dependent domain containing 2
13866	ZBTB38	253461	-0.1854	0.8038	zinc finger and BTB domain containing 38
13867	DNM1L	10059	-0.1854	0.6468	dynamin 1-like
13868	RRP9	9136	-0.1862	0.7484	ribosomal RNA processing 9, small subunit (SSU) processome component, homolog (yeast)
13869	GLYR1	84656	-0.1862	0.9013	glyoxylate reductase 1 homolog (Arabidopsis)
13870	TPST2	8459	-0.1862	0.8473	tyrosylprotein sulfotransferase 2
13871	DAGLA	747	-0.1862	0.7989	diacylglycerol lipase, alpha
13872	NOC3L	64318	-0.1862	0.6310	nucleolar complex associated 3 homolog (S. cerevisiae)
13873	PGM2	55276	-0.1862	0.6801	phosphoglucomutase 2
13874	EXOSC4	54512	-0.1862	0.7295	exosome component 4
13875	MAP3K5	4217	-0.1862	0.7789	mitogen-activated protein kinase kinase kinase 5
13876	HLA-E	3133	-0.1862	0.7683	major histocompatibility complex, class I, E
13877	PILRB	29990	-0.1862	0.8118	paired immunoglobin-like type 2 receptor beta
13878	HTRA2	27429	-0.1862	0.7872	HtrA serine peptidase 2
13879	ENO2	2026	-0.1862	0.9003	enolase 2 (gamma, neuronal)
13880	ENO1	2023	-0.1862	0.7369	enolase 1, (alpha)
13881	CD300LF	146722	-0.1862	0.7668	CD300 molecule-like family member f
13882	SUGT1	10910	-0.1862	0.6781	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)
13883	ZNF532	55205	-0.1867	0.9058	zinc finger protein 532
13884	SERAC1	84947	-0.1869	0.7772	serine active site containing 1
13885	C1ORF35	79169	-0.1869	0.7623	chromosome 1 open reading frame 35
13886	TRAF5	7188	-0.1869	0.7737	TNF receptor-associated factor 5
13887	LPAR5	57121	-0.1869	0.8979	lysophosphatidic acid receptor 5
13888	PLK1S1	55857	-0.1869	0.7526	polo-like kinase 1 substrate 1
13889	LIMK2	3985	-0.1869	0.9210	LIM domain kinase 2
13890	ZNF544	27300	-0.1869	0.8120	zinc finger protein 544
13891	CCDC28A	25901	-0.1869	0.7238	coiled-coil domain containing 28A
13892	ABHD14A	25864	-0.1869	0.8136	abhydrolase domain containing 14A
13893	ZFYVE26	23503	-0.1869	0.8206	zinc finger, FYVE domain containing 26
13894	PTK2B	2185	-0.1869	0.7951	PTK2B protein tyrosine kinase 2 beta
13895	CXORF38	159013	-0.1869	0.7931	chromosome X open reading frame 38
13896	N4BP2L2	10443	-0.1869	0.6903	NEDD4 binding protein 2-like 2
13897	LOC284023	284023	-0.1873	0.8699	uncharacterized LOC284023
13898	TNKS	8658	-0.1877	0.7741	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase
13899	MAP1LC3B	81631	-0.1877	0.7586	microtubule-associated protein 1 light chain 3 beta
13900	TPBG	7162	-0.1877	0.8721	trophoblast glycoprotein
13901	FAM165B	54065	-0.1877	0.8624	family with sequence similarity 165, member B
13902	CCDC53	51019	-0.1877	0.7096	coiled-coil domain containing 53
13903	STOML2	30968	-0.1877	0.6845	stomatin (EPB72)-like 2
13904	PGP	283871	-0.1877	0.7637	phosphoglycolate phosphatase
13905	PANX1	24145	-0.1877	0.7445	pannexin 1
13906	FOLR2	2350	-0.1877	0.7016	folate receptor 2 (fetal)
13907	KDM4C	23081	-0.1877	0.7901	lysine (K)-specific demethylase 4C
13908	CYP27A1	1593	-0.1877	0.8526	cytochrome P450, family 27, subfamily A, polypeptide 1
13909	AGPAT2	10555	-0.1877	0.7613	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)
13910	RNF185	91445	-0.1883	0.9057	ring finger protein 185
13911	TMEM63A	9725	-0.1885	0.8299	transmembrane protein 63A
13912	TMSB4Y	9087	-0.1885	0.8900	thymosin beta 4, Y-linked
13913	MPV17L2	84769	-0.1885	0.8016	MPV17 mitochondrial membrane protein-like 2
13914	SLC37A3	84255	-0.1885	0.7941	solute carrier family 37 (glycerol-3-phosphate transporter), member 3
13915	UBP1	7342	-0.1885	0.6776	upstream binding protein 1 (LBP-1a)
13916	CREB3L2	64764	-0.1885	0.8154	cAMP responsive element binding protein 3-like 2
13917	THOC2	57187	-0.1885	0.7057	THO complex 2
13918	OAS2	4939	-0.1885	0.8525	2-5-oligoadenylate synthetase 2, 69/71kDa
13919	IK	3550	-0.1885	0.7024	IK cytokine, down-regulator of HLA II
13920	FLJ35390	255031	-0.1885	0.7063	uncharacterized LOC255031
13921	PISD	23761	-0.1885	0.8732	phosphatidylserine decarboxylase
13922	CREB3L4	148327	-0.1885	0.8480	cAMP responsive element binding protein 3-like 4
13923	ZNF513	130557	-0.1885	0.8130	zinc finger protein 513
13924	ZNF526	116115	-0.1885	0.8562	zinc finger protein 526
13925	C8ORF40	114926	-0.1885	0.7531	chromosome 8 open reading frame 40
13926	TAF8	129685	-0.1892	0.9495	TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 43kDa
13927	IPO13	9670	-0.1892	0.8373	importin 13
13928	DGKZ	8525	-0.1892	0.8059	diacylglycerol kinase, zeta
13929	ITSN1	6453	-0.1892	0.8480	intersectin 1 (SH3 domain protein)
13930	PGM3	5238	-0.1892	0.7196	phosphoglucomutase 3
13931	NDUFS5	4725	-0.1892	0.7146	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)
13932	INPPL1	3636	-0.1892	0.8167	inositol polyphosphate phosphatase-like 1
13933	ILF3	3609	-0.1892	0.6915	interleukin enhancer binding factor 3, 90kDa
13934	ZBTB41	360023	-0.1892	0.6676	zinc finger and BTB domain containing 41
13935	IRF8	3394	-0.1892	0.8725	interferon regulatory factor 8
13936	HLA-DRB1	3123	-0.1892	0.8523	major histocompatibility complex, class II, DR beta 1
13937	DDAH2	23564	-0.1892	0.8595	dimethylarginine dimethylaminohydrolase 2
13938	ACIN1	22985	-0.1892	0.8158	apoptotic chromatin condensation inducer 1
13939	DUT	1854	-0.1892	0.6537	deoxyuridine triphosphatase
13940	CENPC1	1060	-0.1892	0.6753	centromere protein C 1
